用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
428642877,momo,4,在TapTap还没有这款游戏的时候，就在玩了，这个游戏的耐玩性在模组，地图，手机上已经很少玩了，大部分时间在电脑上玩。若是有官方mod那一定很不错了。,,2025-02-18 12:30,未提供
363562505,怪怪怪怪物,1,无论游戏好不好，手机的话别买，操作恶心。,2,2025-02-18 12:11,小米Xiaomi 14 Pro
50380167,君,1,UI设计很糟糕,3,2025-02-18 05:23,vivo IQOO
593586416,嘿嘿,5,良作，真的很好玩🤓👍,,2025-02-17 23:02,OPPO PFTM10
363900558,雨洛修燊,4,非常好😁但还是希望版本快点到pc一样的版本,,2025-02-17 22:10,OBLUE TANK 3
652204442,鄂,5,有一起玩的么？,2,2024-10-26 16:22,OPPO Reno Z中国版
690728956,袖里玄机,5,玩一段时间后存了人物档，世界档没上传，删了后重新下载世界档还找的回来吗,2,2025-01-03 18:00,Honor 70
611333417,xy柚卡死勒,5,时隔多年也是回游了,1,2025-02-17 19:34,iPhone 14 Pro Max
449958476,云空,5,好玩的游戏，建议直接打大师难度，打怪之前到那个阶段装备到最好，做好战斗平台然后磕满药就能打过，要是不太想走位可以把家做成救助站——把护士安置在里面楼梯在墙上放一列，然后用锤子每个敲一下就可以直接出去，然后外面进不来以防护士被小怪打死，。打骷髅王用凤凰爆破枪能过，肉山用星星炮。肉后也是做好战斗准备磕好药就能过。,13,2025-02-17 18:45,WIKO GAR-AN00
6571844,♚,5,挺喜欢的一款游戏，以前在初中玩过老版本，自由度，探索什么的都可以，唯一缺点就是那个键位，新手攻略，这两个很差劲，原来那么简单的按键，怎么改这么多，最好设置自己调一下不然难玩，游戏里的新手攻略不用看没用，去B战自己搜攻略就行，推荐游玩,,2025-02-17 18:05,红米 K70
413850312,胡心桃,5,荒诞的世界冒险好玩,,2025-02-17 16:51,未提供
6580896,。。,5,如果能加入模组就更好了。,2,2025-02-17 15:55,OPPO PEXM00
21462490,格调〆,5,有没有人知道存档删不掉是什么情况，本人鸿蒙系统用不了存档编辑器去强删。<br />我把云存档下载到本地了，删了之后我又去本地文件删完。每次打开游戏它还会出现，我删完之后删游戏下载回来还是会有，而且这个角色永远都是固定物品，扔给别人东西重新上线还是会有，也拿不走别的东西，每次打开会消失,,2025-02-17 13:03,华为 Mate40 Pro
410683040,小深深儿呀(ˊ˘ˋ*)♡,5,谁能进我的世界给我整点超级装备，我想体验一下,,2025-02-17 10:17,未提供
426505671,打印机,5,官方出个模组工坊吧，我想在手机上玩灾厄😭,3,2025-02-17 02:42,小米24069RA21C
606486761,02,5,玩了挺久的，但是没开权限，只能检测到玩了31分钟，有点意思,,2025-02-16 22:45, iQOO Neo7 SE
52404956,梦的初衷,5,可以,5,2024-08-26 21:36,Huawei MatePad 10.4
590006607,love哦,5,游戏自由度很高，设备实用性好，可以试一下,,2025-02-16 21:38,Redmi Note 12 Turbo
103260131,User103260131,5,steam1500小时玩家表示，手机端和谐的太厉害，无tmod版本，切鞭太难受，无用按键微多，部分数据(某蜂王）与端游“略”不同<br />优点：便宜一半，心动代理，真心良心，好玩，好玩，还是好玩,,2025-02-16 20:55,Vivo Y53
55156757,你若安好便是晴天,5,无敌，可以跟饥荒，我的世界三分沙盒的天下😎,,2025-02-16 19:32,华为 Nova 5 Pro
106533698,星空不要跑图啦,5,😅😅我跟我哥玩联机，他开房间一直连接失败，我开房间一直在加载，你说我网卡但是我是开的热点让他玩的，我也是用流量玩的,1,2024-02-07 13:31,未提供
28508212,JM丶冷瞳,1,多人模式，人家过来偷东西现象没人管吗，不是好友，箱子可以随便开吗，我给朋友肝一个小时的生命水晶，进来个人直接给我偷完了，游戏体验极差,1,2025-02-16 15:33,Vivo IQOO Neo8
499628020,限量版嘟嘟可,5,怎么回事为啥玩不了大佬解答一下啊！😅,,2025-02-16 15:29,华为FGD-AL00
699653726,梓苏,5,怎么说呢 很纯很纯的那种萌新老玩家 好多年前就玩 就是时间不多 稀稀拉拉玩到现在 唯一一个不腻的游戏 想玩就玩会 哪怕肝上两天 实在肝不动后 打开游戏都不想打开的那种 在你点击下去打开后还是会把一切抛到脑后继续肝 反正我挺喜欢这款游戏的  不知不觉陪伴了十多个春秋了 一如既往的热爱  （悄悄告诉你 大部分可能 也许是因为我还没玩过各种地图吧 嘻嘻 瑟银玩过 灾厄都没玩过等等）,,2025-02-16 14:28,OPPO Find X3中国版
649142866,大粪素,5,虽然需要花钱但是我觉得很值得，主要是这款游戏怎么玩都不卡，而且这一面还有丰富的任务,,2025-02-16 13:03,荣耀畅玩 20
347294467,Adios,4,每次更新本地存档都会丢失，之前过两天就回来了，这次更新就没了，这个问题不能解决吗,,2025-02-16 11:52,HONOR VER-AN00
526247755,希莫莱拉·史密斯,5,好玩！,,2025-02-16 11:10,iPad (9th generation)
350753648,雷,1,手游不推荐，这么小的屏幕，眼花缭乱的按键，没法游戏，下载了几次，最终都卸掉了。,1,2025-02-16 10:55,荣耀 50
644225898,摸摸头,5,好玩，但是更新就把我的世界吃了，希望官方可以优化一下😊,1,2025-02-16 10:35,Redmi Note 10 Pro
697830927,老鼠敢死队队长,1,简单，手柄优化=****,,2025-02-16 02:30,Honor X20 SE
83706636,Gingerbread man,5,好玩，我叫我朋友一起玩，刚开始他不想玩感得不好玩，结果到后面他玩上瘾了<br />自由度很高，BOSS战也很刺激，得到和谐杖时也很有成就感<br />缺点就是更新慢和通关后不知道干什么,,2025-02-16 00:31,未提供
446142100,真的困了？,5,为啥显示我才玩了三分钟，不可能，绝对不可能,,2025-02-16 00:15,小米Xiaomi 14
420263019,仙人,5,为什么我<br />多人联机进度保存不了啊,,2025-02-15 23:29,OPPO Reno4中国版
481154589,十二,5,好玩 但是！非常好玩！！！,1,2024-04-20 08:58,Vivo Y78m
20176536,绵绵,5,什么鬼 平时左边有个球一直误触跳广告就算了 服务器还跟土豆做的一样 盗版移植都不如了属于是<br />2025.2.15<br />当天服务器就修好了 挺快的<br />可惜我刚知道 原来血腥僵尸和滴滴怪是红的而不是绿的,,2025-02-06 18:05,华为CHA-AL80
501493853,乱杀,3,666，运营怎么回事，安卓手机老是丢存档，一月二十几号更新过一次，存档不见了，二号十一号和13号，更新两次，又不见了,,2025-02-15 19:11,未提供
503598980,不知妄,5,这游戏我玩了几个月，感觉非常好玩，但不确定能不能用苹果端和安卓端一起联机玩,,2025-02-15 19:11,小米Redmi 9A
352062944,象牙,4,这个游戏自己一个人玩绝对是很无聊的 最好叫上好朋友一起 不打5分的原因很简单，在玩法上面是非常完美有挖矿打怪冒险炼药钓鱼建筑非常丰富，但是这还有一点不足，就是玩着玩着的时候时间会倒回去，导致我跟我的朋友们在等着点去刷boss的时候，会比较费劲,2,2025-02-15 18:04,未提供
650371021,雨才子,5,有人要兑换码吗，本来想送给朋友的，结果发现朋友是苹果的送不了，想找个人送了,1,2025-02-15 17:04,Huawei MatePad 11
542464595,无名,4,为啥子我换了一个手机，继续玩我的存档地图没了？,1,2025-02-15 16:55,Vivo Y37
484642485,fiuiwjd,5,开了个新号之前玩的很好但我为啥只能调旅途,2,2025-02-15 16:05,iPad (5th generation)
547869596,御兔sama,4,有没有萌新一起玩的吖,5,2024-07-25 12:47,未提供
505240959,红鸣,5,可以多出点地图吗？,,2025-02-15 15:44,Vivo S19
436696271,史蒂芬尴尬,5,啥时候把灾厄搞过来玩,,2025-02-15 15:29,Realme GT Neo2 5G
492506670,User492506670,5,特别好玩很推荐就是难度挺高没有教程要查攻略,,2025-02-15 14:57,Vivo IQOO Neo9S Pro
451431689,五理解念,5,一个角色玩了100小时，玩久了开新角色就操作下滑了555,,2025-02-15 12:11,Vivo V2068A
456646655,奇辉,5,神作。就是1.4.5什么时候出，开发者你个老登,2,2025-02-15 10:24,HUAWEI MatePad SE
685555055,哈特双V,5,太好玩了，可玩性超高，玩了很久，一步步探索，到现在普通月总还没打(打不过😭)<br />✍🏻建议：<br />新手要小心入坑，Boss太有实力了，没有基础根本打不过😬<br />🌃画面音乐：<br />不喜欢这种画面的谨慎入坑。,1,2025-02-15 10:11,小米MI 8 Lite
349177393,名字真难取得,4,不是哥们，都三天了，你这wiki到底在维护什么？？？,1,2025-02-15 00:25,三星Galaxy S22+
1633880,♪你不懂 彡 我的失落ξ,2,游戏不错，但是手机适配不太好，但是运营就。。不多说，三天两头更新，不更新还不让玩，更新完一上线，发现自己肝了一两个月的存档就没了，我还从来没卸载过，更新前还在的更新后就没了。。。这叫什么个事,2,2025-02-14 23:26,Redmi Note 12 Turbo
701090192,帅气鸟人,5,自由度非常的高，非常的好玩,,2025-02-14 21:46,荣耀 X30i
518002983,kendb,3,这玩意怎么退款啊还不如国际服呢,,2025-02-14 20:29,Vivo V2136A
513393754,8t_A,5,不好玩，玩了一小会就删了,1,2025-02-14 20:05,未提供
356929983,游戏结束お,5,官方大大能不能更新一下模组系统呀？,3,2025-02-14 18:43,Redmi Note 11T Pro
667166579,百草枯似哭,5,删除后下载回来角色和地图存档还会存在吗？🙃,,2025-02-14 17:48,Honor Play 5
519971813,。。,4,有延迟能不能修一下啊！联机怪都可以穿墙，白天突然回退到黑夜，打BOOS那个BOOS还会那个宇智波曜的归尘突然贴脸又回去你告诉你坝咋玩本来就不是天天玩你卡成这样我连看都不想看了一个二D游戏怎么会有延迟呢？咋做的游戏？现在真的很失望....,3,2024-05-11 12:23,红米 K70
512907766,起源,4,如果可以加模组就好了。,1,2025-02-14 16:57,荣耀畅玩 20
436599444,欲望之音,5,从7岁到十五岁，这游戏陪了我很久，从1.1版本到现在的1.4，手机都换了几代，但不变的是这款游戏和我的初心，我爱这款游戏,,2025-02-14 13:05,Xiaomi Redmi Note 11 Pro
415241647,GLAg粮丸,4,其它都好联坤待优化,,2025-02-14 11:32,RealmeGT Neo5
456099114,小羽,3,挺不错的，但是我玩不懂,,2025-02-14 11:30,Redmi Note 10 Pro
335471703,User335471703,5,我玩泰拉至少6年了，从萌新小白到了硬核大师通关数不胜数，这是一个从初中陪伴我到大学的沙盒开放游戏，游戏玩法内容以及都非常新颖，在2018年，当我发现这个游戏时，便被它深深吸引，拿着仅剩的零花钱拿下了这一款游戏<br />初入泰拉，什么都不懂的我也不会去挖矿，看看向导给的提示，我开始了建家。搞了半天，搞了个独栋大别塑，并在阁楼放满了钱（向导说要有钱才能吸引商人）结果半天也没等来<br />后来我把这款游戏推荐给了我最要好的两个朋友，至此泰拉三拖油瓶组成了，我们一起打怪，一起建家，一起挖矿，一起查攻略，每天通话时长往往超过了12个小时，起床到睡觉，我们的游戏就没断过，现在想想也很怀恋，这不这几天我又拉着他俩来打了，那不是简简单单的存档数据，那是我们的青春<br />现在呢，泰拉通关了无数次，每次通关时长大概在20小时以内，这真是怎么也玩不腻啊，每天就是“t？”“come”<br />希望泰拉瑞亚越做越大越做越强，出个泰拉瑞亚续作之类的，比如泰拉瑞亚2之类的，希望未来有幸能玩到续作<br />最后希望官方大大可以推出创作工坊（模组工坊）真的真的真的需要，跪求跪求跪求,54,2025-02-14 04:16,华为 Pura 70 Pro+
364701474,生姜,5,很优秀的一款游戏，我是一名泰拉瑞亚的忠实玩家，我国际服也支持了泰拉瑞亚，pc端也是如此（目前在攻略灾厄50h还没过月后），来谈谈我对泰拉瑞亚打开看法：就是一款你买了绝对不会后悔的游戏。支持就完事（这个成就是我在113个时就全完成的了估计他后面又添了几个）,1,2025-02-14 03:14,一加手机12
669652341,逍遥清风,5,游戏自由度高，特效精美，重点是可以和伙伴们一起联机游玩,,2025-02-14 00:15,HONOR JDY-AN00
39905106,杜尚阳,5,毫无疑问的神作，但是能不能把mod便携安装搞一下？天玑手机玩mod闪退啊,1,2025-02-13 22:20,Vivo V2417A
350697038,蔡健,5,游戏挺好玩的，就是今天上号人物还在，地图没了怎么办，TapTap更新了也没用,,2025-02-13 21:16,Vivo IQOO Pad2 Pro
67539792,姐姐,4,这款游戏从我2015年就开始接触了不得不说，1.2版本那个时候确实挺好玩当然，现在也不差，只不过现在玩到毕业基本就没什么能玩的无非就是建筑养老肝装备，手游上面难加模组除非用模拟器但是就那键位是真按不习惯，只能期望三眼妹以后官方能再加boss吧或者去联动Boss，还有说实话，我感觉top这个版本不知道为何爆率有点高，我1.3玩百度下载的那个英文版泰拉瑞亚那个爆率是真低；这条评论很早之前的现在我又想多加一些话咱们也算是跪求泰拉瑞亚官方去联动刺客伍六七我真想在泰拉瑞亚的世界玩上魔刀千刃；咱就是说这大师模式下的召唤师前期是真的好坐牢，可不可以考虑新增召唤师装备和召唤师前期宠物,13,2024-08-31 05:06,Vivo V2131A
614287967,kabuto,5,比冈易的我的世界好多了（单指这一个版本）,,2025-02-13 15:29,Vivo Y55t
52111116,秋痕,5,什么时候手机版能上模组？,1,2025-02-13 12:52,Redmi K30 Ultra
595831157,失乐园,4,好玩是挺好玩的，就是这次更新我人物存档没了几个地图存档直接全没了，能修复一下吗？,,2025-02-13 10:50,Vivo V2002A
